,size,Group,Verse text
Jer 7:28,1,Starý zákon,"I řekneš jim: Tento jest národ, který neposlechl hlasu Hospodina Boha svého, aniž přijal kázně! Věrnost vymizela, vyhynula z jejich úst."
Ps 117:22,1,Starý zákon,"Kámen, který zavrhli stavitelé, ten stal se hlavním kamenem v rohu."
1Cor 15:22,1,Nový zákon,"Neboť jako v Adamovi všichni umírají, tak i v Kristu všichni budou oživeni."
John 13:21,1,Evangelia,"To pověděv Ježíš zkormoutil se v duchu a osvědčil a řekl: „Vpravdě, vpravdě pravím vám: Jeden z vás mne zradí.“"
1Pet 5:5,1,Nový zákon,"Podobně vy, mladší, buďte poddáni starším. Všichni však oblecte se v pokoru, neboť Bůh se pyšným protiví, ale pokorným dává milost."
John 4:46,1,Evangelia,"Přišel tedy zase do Kány galilejské, kde učinil z vody víno. Byl tam nějaký královský úředníky jehož syn byl nemocen v Kafarnau."
Sir 40:1,1,Deuterokanonické knihy,"Zanepráždnění veliké stvořeno jest všem lidem, a jho těžké na syny Adamovy, ode dne vyjití z života matky jejich, až do dne pohřbu, do matky všech."
John 15:2,1,Evangelia,"Každou ratolest ve mně, která nenese ovoce, odejme, a každou, která nese ovoce, očistí, aby nesla více ovoce."
Tob 12:13,1,Deuterokanonické knihy,"A že si byl příjemný Bohu, potřebí bylo aby pokušení zkusilo tebe."
Rom 5:4,1,Nový zákon,"vytrvalost osvědčení se, osvědčení naději; "
Matt 24:42,1,Evangelia,"Bdětež tedy, poněvadž nevíte, v kterou hodinu Pán váš přijíti má."
1Tim 5:13,1,Nový zákon,"zárověň však učí se býti též lenivými, chodíce po domech, ale nejen býti lenivými, nýbrž i klevetnými a všetečnými, mluvíce co nesluší."
John 6:68,1,Evangelia,"I odpověděl jemu Šimon Petr: Pane, k komu půjdeme? Slova věčného života máš."
John 1:13,1,Evangelia,"kteří se zrodili nikoli z krve, ani z vůle těla, ani z vůle muže, nýbrž z Boha."
Heb 10:7,1,Nový zákon,"Tu jsem řekl: Hle, přicházím, (jakož) v závitku knihy psáno jest o mně, abych vykonal vůli tvou, Bože."
John 3:6,1,Evangelia,"Což se narodilo z těla, tělo jest, a což se narodilo z Ducha, duch jest."
Sir 10:10,1,Deuterokanonické knihy,[Nic není nepravějšího než milovati peníze. Neboť takový i duši svou na prodej má.] Vždyť za živa vyvrhuje vnitřnosti své.
Sir 10:15,1,Deuterokanonické knihy,"Od svého tvůrce odvrací se srdce jeho, ježto počátek všelikého hříchu jest pýcha; kdo se jí přidrží, bude čišeti kletými činy, a pod vrátí jej venkoncem."
Matt 19:29,1,Evangelia,"A každý, kdož opustil by domy, neb bratry, neb sestry, neb otce, neb matku, neb manželku, neb dítky, neb pole pro jméno mé, stokrát více vezme, a život věčný dědičně obdrží."
1Pet 1:16,1,Nový zákon,"ježto psáno jest: „Svatí buďte, neboť já svatý jsem“."
2Cor 11:14,1,Nový zákon,A není divu; neboť i satan se přepodobuje v anděla světla.
Luke 1:27,1,Evangelia,"k panně, zasnoubené muži, jemuž jméno bylo Josef, z domu Davidova, a jméno panny Maria."
Luke 1:29,1,Evangelia,"Ona pak uzřevši ho, zarmoutila se nad řečí jeho, a myslila, jaké by to bylo pozdravení."
Luke 1:31,1,Evangelia,"Aj počneš v životě, a porodíš Syna, a nazůveš jméno jeho Ježíš."
Luke 1:30,1,Evangelia,"I řekl jí anděl: „Neboj se, Maria, neboť jsi nalezla milost u Boha."
Luke 1:34,1,Evangelia,"I řekla Maria k andělu: „Kterak se to stane, když muže nepoznávám?“"
Isa 34:12,1,Starý zákon,"Šlechticů jejích volati budou k království, ale nebude tam žádného, nebo všecka knížata její zhynou."
Gal 2:11,1,Nový zákon,"Když pak Petr přišel do Antiochie, do očí jsem se mu opřel, poněvadž byl hoden domluvy."
Acts 14:10,1,Nový zákon,zvolal velikým hlasem: „Povstaň přímo na nohy!“ I vyskočil a chodil.
Acts 6:9,1,Nový zákon,"Povstali pak někteří z školy, kteráž slove Libertynských, a Cyrenenských, a Alexandrynských, a těch kteříž byli od Cylicye, a Azye, hádajíce se s Štěpánem:"
Acts 6:10,1,Nový zákon,"a nemohli odolati moudrosti, a Duchu, kterýž mluvil."
Mark 8:37,1,Evangelia,Aneb jakou dá člověk odměnu za duši svou?
Amos 5:15,1,Starý zákon,"Mějte v nenávisti zlé, a milujte dobré, a ustanovte v bráně soud; snad Hospodin Bůh zástupů milost učiní ostatkům Jozefovým."
Exod 29:32,1,Starý zákon,"a budou ho požívati Áron i synové jeho. Budou též jísti chleby, které jsou v koši v nádvoří stánku zákona,"
Num 10:35,1,Starý zákon,"Když pak počínali jíti s truhlou, říkával Mojžíš: Povstaniž Hospodine, a rozptýleni buďte nepřátelé tvoji, a ať utíkají před tváří tvou, kteříž tě v nenávisti mají."
Acts 14:21,1,Nový zákon,"potvrzujíce mysli učeníků a napomínajíce je, aby setrvali ve víře, a (je poučujíce), že skrze mnohá soužení musíme vcházeti do království Božího."
John 3:36,1,Evangelia,"Kdo věří v Syna, má život věčný; kdo však nevěří v Syna, neuzří života, nýbrž hněv Boží zůstává na něm.“"
John 6:61,1,Evangelia,Tu mnozí z učeníků jeho uslyševše to řekli: „Tvrdá jest ta řeč; kdo ji může poslouchat?“
Phil 1:21,1,Nový zákon,Vždyť pro mne žíti jest Kristus a umříti zisk;
Ps 114:4,1,Starý zákon,"Hory poskakovaly jako skopci, pahrbkové jako jehňata."
Ps 114:1,1,Starý zákon,"Když vycházel Izrael z Egypta, a rodina Jákobova z národu jazyka cizího,"
Ps 18:31,1,Starý zákon,"Boha tohoto silného cesta jest dokonalá, výmluvnosti Hospodinovy jsou přečištěné, onť jest štít všech, kteříž v něho doufají."
1Cor 8:3,1,Nový zákon,"ale jestli někdo miluje Boha, ten jest poznán od něho."
2John 1:10,1,Nový zákon,"Přichází-li kdo k vám, a tohoto učení nepřináší, nepřijímejte ho do domu, aniž ho pozdravujte."
Heb 11:6,1,Nový zákon,"Bez víry však nelze líbiti se Bohu, neboť ten, jenž přistupuje k Bohu, musí uvěřiti, že (Bůh) jest a odplacuje těm, kteří ho hledají."
Acts 4:35,1,Nový zákon,"a kladli je k nohám apoštolů. Rozdávalo se pak každému podle toho, jak bylo komu potřebí."
Rom 8:32,1,Nový zákon,"Kterýž ani vlastnímu Synu svému neodpustil, ale za nás všecky vydal ho: kterakž také s ním nedaroval nám všech věcí?"
Luke 7:37,1,Evangelia,"A aj, žena v městě, kteráž byla hříšnice, zvěděvši, že by seděl za stolem v domě farizea, přinesla nádobu alabastrovou masti."
Luke 7:39,1,Evangelia,"Uzřev pak to fariseus, který ho pozval, pravil sám u sebe: „Kdyby tento byl prorokem, věděl by, kdo a jaká jest ta žena, která se ho dotýká; neboť jest hříšnice.“"
Luke 7:47,1,Evangelia,"Protož pravím tobě: Odpuštěniť jsou jí hříchové mnozí, neboť milovala mnoho. Komuť se pak málo odpouští, málo miluje."
Luke 19:9,1,Evangelia,"A Ježíš řekl jemu: „Dnes stalo se spasení domu tomuto, neboť i on jest syn Abrahamův."
Isa 7:14,1,Starý zákon,"Proto sám Hospodin dá vám znamení: Aj, panna počne a porodí syna, zván bude jménem „Emmanuel"","
Matt 19:16,1,Evangelia,"Tu přistoupil k němu kdosi a řekl: „Mistře dobrý, co dobrého mám činiti, abych obdržel život věčný?“"
Mark 4:2,1,Evangelia,"I učil je mnohým věcem v podobenstvích, a pravil jim v učení svém:"
Mark 4:35,1,Evangelia,"Když pak nastal večer onoho dne, dí jim: „Přepravme se na druhou stranu.“"
Matt 8:24,1,Evangelia,"a aj bouře veliká stala se na moři, tak že se lodička přikrývala vlnami, on pak spal."
Mark 4:38,1,Evangelia,"On však spal v zadní části lodi na podušce; i vzbudili ho a řekli jemu: „Mistře, není tobě nic do toho, že hyneme?“"
1Kgs 17:20,1,Starý zákon,"a volal k Hospodinu řka: „Hospodine, Bože můj, také vdovu, která mě přece hostí, zarmoutil jsi, vzav život synu jejímu?"""
1Kgs 17:21,1,Starý zákon,"Pak roztáhl se třikráte nad chlapcem, jak byl dlouhý, a volal k Hospodinu řka: „Hospodine, Bože můj, prosím, ať se navrátí život chlapce tohoto do jeho těla!"""
Matt 24:24,1,Evangelia,"neboť povstanou nepraví Kristové a nepraví proroci, a budou činiti veliké zázraky a divy, takže by se uvedli v blud, kdyby možno bylo, i vyvolení."
Rom 13:8,1,Nový zákon,"Nikomu nezůstávejte nic dlužni, leč abyste se milovali vespolek; neboť kdo miluje bližního, zákon naplnil;"
1Cor 10:4,1,Nový zákon,"a všickni týž nápoj duchovní pili: (pili pak z duchovní skály, kteráž jich následovala: skála pak byl Kristus.)"
Ps 111:5,1,Starý zákon,"Pokrm dal těm, kteříž se ho bojí, pamětliv jsa věčně na smlouvu svou."
Ps 46:6,1,Starý zákon,"Bůh jest u prostřed něho, nepohneť se; přispějeť jemu Bůh na pomoc hned v jitře."
Tob 12:8,1,Deuterokanonické knihy,"Dobráť jest modlitba s postem, a almužnou, více než-li poklady zlata schovávati:"
Matt 17:20,1,Evangelia,Takovýhle rod však nevymítá se leč modlitbou a postem.“
Tob 12:15,1,Deuterokanonické knihy,"Nebo já jsem Rafael Anjel, jeden z sedmi, kteříž stojíme před Pánem."
Heb 10:23,1,Nový zákon,"držme vyznání své naděje nezvratným, (neboť věrný je ten, jenž zaslíbil),"
1John 2:2,1,Nový zákon,"a onť jest (oběť) slitování za hříchy naše; netoliko pak za naše, ale také za celého světa."
Rev 1:8,1,Nový zákon,"Já-ť jsem Alfa i Oméga, počátek i konec, praví Pán Bůh, kterýž jest, a kterýž byl, a kterýž přijíti má, všemohoucí."
Luke 21:26,1,Evangelia,"takže lidé budou trnouti od strachu a očekávání těch věcí, které přijdou na veškeren okrsek zemský; neboť moci nebeské budou se pohybovati."
Matt 24:21,1,Evangelia,"nebo bude tehdáž ssoužení veliké, jakéhož nebylo od počátku světa až dosavad, aniž bude."
Luke 21:27,1,Evangelia,"A tehdy uvidí Syna člověka, an přichází v oblace s velikou moci a slávou."
Luke 21:31,1,Evangelia,"Takž i vy, když uzříte, ano se tyto věci dějí, vězte, že blízko jest království Boží."
Mark 1:11,1,Evangelia,"A hlas stal se s nebe: Ty jsi ten můj milý Syn, v němž mi se dobře zalíbilo."
Rom 14:17,1,Nový zákon,"Království Boží nezáleží v pokrmu a nápoji, nýbrž ve spravedlnosti, pokoji a radosti v Duchu svatém."
Luke 23:42,1,Evangelia,"I řekl k Ježíšovi: „Pane, rozpomeň se na mne, když přijdeš do království svého.“"
Ps 67:7,1,Starý zákon,"Země také vydá úrodu svou. Požehnání svého uděliž nám Bůh, Bůh náš;"
Matt 6:6,1,Evangelia,"Ale ty, když se budeš modliti, vejdi do pokojíka svého, a zavra dvéře, modliž se Otci svému u skrytě: a Otec tvůj, kterýž vidí v skrytě, odplatí tobě."
Matt 12:39,1,Evangelia,"On pak odpověděl jim: „Pokolení zlé a cizoložné žádá znamení, a znamení nebude mu dáno, leč znamení proroka Jonáše."
Ps 67:36,1,Starý zákon,"Podivuhodný jest Bůh ve svých svatyních, Israelův Bůh dává moc a sílu svému lidu. Pochválen buď Bůh!"
Ps 150:1,1,Starý zákon,"Alleluja. Chvalte Pána v jeho svatyni, chvalte ho na jeho mocné obloze."
Ps 76:11,1,Starý zákon,"Tu jsem si řekl: „Ted to počínám chápat: Toť je změna pravice Nejvyššího!"""
Prov 24:16,1,Starý zákon,"vstaneť zbožný, třebas byl sedmkrát padl, ale bezbožní v neštěstí zůstanou ležet."
Luke 5:10,1,Evangelia,"podobně i Jakuba a Jana, syny Zebedeovy, kteří byli společníky Šimonovými. I řekl Ježíš Šimonovi: „Neboj se, od toho času budeš lidi loviti.“"
Ps 26:2,1,Starý zákon,"Když se přibližují ke mně škůdci, aby hryzli mé tělo, kteří mne sužují, nepřátelé moji, sami slábnou a padají."
Luke 5:32,1,Evangelia,"Nepřišelť jsem volati spravedlivých, ale hříšných ku pokání."
Rev 13:6,1,Nový zákon,"Protož otevřela ústa svá k rouhání se Bohu, aby se jménu jeho rouhala, i stánku jeho, i těm, kteříž přebývají na nebi."
Rev 14:9,1,Nový zákon,"A třetí Anjel následoval jich, řka hlasem velikým: Bude-li kdo klaněti šelmě a obrazu jejímu, a vezme-li znamení ( její) na čelo své, aneb na ruku svou:"
Rev 21:6,1,Nový zákon,A řekl mi: Stalo se. já-ť jsem Alfa i Omega: počátek i konec. Já-ť žížnivému dám z studnice vody života darmo.
Job 42:16,1,Starý zákon,"Byl pak živ Job potom sto a čtyřidceti let, a viděl syny své, a syny synů svých, až do čtvrtého pokolení."
John 12:24,1,Evangelia,"Vpravdě, vpravdě pravím vám: Nezemře-li zrno pšeničné padši do země,"
1Cor 15:13,1,Nový zákon,"Jestli není vzkříšení z mrtvých, ani Kristus nevstal z mrtvých."
Luke 10:41,1,Evangelia,"Ježíš však odpověděl: „Marto, Marto, pečlivá jsi a znepokojuješ se ve mnoha věcech,"
Eph 4:6,1,Nový zákon,"Jeden Bůh a Otec všech, kterýž jest nadevšecko, a skrze všecko, a ve všech nás."
Luke 10:33,1,Evangelia,"Samaritán pak jeden, cestou se ubíraje, přišel až k němu, a uzřev jej, milosrdenstvím hnut jest."
Luke 24:25,1,Evangelia,"Tu on pravil k nim: „Ó bláhoví a váhaví srdcem k věření všemu tomu, co mluvili proroci!"
Rom 5:21,1,Nový zákon,"aby jakož kraloval hřích k smrti: tak i milost kralovala skrze spravedlnost k životu věčnému, skrze Ježíše Krista Pána našeho."
Heb 10:11,1,Nový zákon,"Dále: Každý kněz stojí denně v bohoslužbě a častokrát přináší tytéž oběti, jež vůbec nejsou s to, aby sňaly hříchy; "
2Thess 3:6,1,Nový zákon,"Nařizujeme vám, bratří, jménem Pána Ježíše Krista, abyste se měli na pozoru před každým bratrem, který žije nepořádně, a ne podle návodu, jejž jste od nás převzali. "
Acts 2:8,1,Nový zákon,"A kterak my slyšíme jeden každý jazyk náš, v kterémž jsme se zrodili?"
Acts 2:7,1,Nový zákon,"I žasli všickni a se divili řkouce: „Nejsou-liž tito všickni, kteří mluví, Galilejci?"
1Cor 15:43,1,Nový zákon,"Rozsívá se v nesličnosti, vstane v slávě: Rozsívá se v nemoci, vstane v moci:"
Eccl 1:15,1,Starý zákon,"Křivé nesnadno napřímiti, a počet nedostatků jest bez konce."
Sir 33:23,1,Deuterokanonické knihy,"Ve všelikých svých pracích měj vrch,"
Isa 40:10,1,Starý zákon,"Aj, Panovník Hospodin proti silnému přijde, a rámě jeho panovati bude nad ním; aj, mzda jeho s ním, a dílo jeho před ním."
Ezek 34:14,1,Starý zákon,Na pastvinách nejlepších pásti je budu; na vysokých horách Israelových budou pastvy jejich; tam odpočívati budou na bylinách zelených; na pastvinách tučných pásti se budou na horách Israelových.
Ezek 25:11,1,Starý zákon,"A tak i nad Moábem soudy vykonám, i zvědí, že já jsem Hospodin."
Ezek 30:19,1,Starý zákon,"A tak vykonám soudy při Egyptu, i zvědí, že já jsem Hospodin."
Ezek 39:27,1,Starý zákon,"až je zase přivedu z národů, a shromáždím je ze zemí nepřátel jejich, až ukáži na nich, že jsem svatý, před očima národů mnohých."
Hag 2:9,1,Starý zákon,"Méť jest stříbro a mé jest zlato, praví Hospodin zástupů."
John 10:28,1,Evangelia,"a já život věčný dávám jim: a nezhynou na věky, aniž je kdo vytrhne z ruky mé."
John 10:27,1,Evangelia,"Ovce mé slyší hlas můj, a já je znám, a následují mne;"
Luke 19:10,1,Evangelia,"Nebo přišel Syn člověka, aby hledal a spasil, což bylo zahynulo."
Sir 2:5,1,Deuterokanonické knihy,"Neboť v ohni zkoušeno bývá zlato a stříbro, lidé pak milí (Bohu) ve výhni tísně."
Matt 6:34,1,Evangelia,"Nepečujte proto úzkostlivě o zítřek; neboť zítřek bude pečovati sám o sebe, dosti má den na své lopotě."
Sir 14:8,1,Deuterokanonické knihy,"Nešlechetné jest oko závistivého: a odvraceje tvář svou, a pohrdaje duší svou."
John 13:10,1,Evangelia,"Dí jemu Ježíš: Kdo jest umyt, nepotřebuje než aby nohy umyl, ale jest čist všecken. I vy čistí jste, ale ne všickni."
John 13:13,1,Evangelia,"Vy nazýváte mne Mistrem a Pánem, a dobře pravíte, jsemť zajisté."
Ps 41:10,1,Starý zákon,"Také i ten, s nímž jsem byl v přátelství, jemuž jsem se dověřoval, a kterýž jídal chléb můj, pozdvihl paty proti mně."
Matt 26:28,1,Evangelia,"neboť toto jest krev má Nového zákona, která se vylévá za mnohé na odpuštění hříchů."
Luke 22:33,1,Evangelia,"Kterýžto řekl jemu: Pane, hotov jsem s tebou i do žaláře i na smrt jíti."
John 14:30,1,Evangelia,"Již nebudu mnoho mluviti s vámi, neboť přichází kníže tohoto světa, a na mně nemá ničeho,"
Mark 14:28,1,Evangelia,"ale když z mrtvých vstanu, předejdu vás do Galilee."
Matt 26:32,1,Evangelia,"Ale když z mrtvých vstanu, předejdu vás do Galilee."
John 16:32,1,Evangelia,"Aj přicházípřichází hodina, a již přišla, že se rozprchnete jeden každý k svému, a mne samého opustíte: a nejsem sám, neb Otec se mnou jest."
Matt 26:39,1,Evangelia,"A poodšed maličko, padl na tvář svou, modle se a řka: Otče můj, jest-li možné, nechť odejde ode mne kalich tento. A však ne jakž já chci, ale jakž ty."
Jer 2:19,1,Starý zákon,"Trestati tě bude zlost tvá, a odvrácení tvá domlouvati budou tobě. Poznejž tedy a viz, že zlá a hořká věc jest, že opouštíš Hospodina Boha svého, a není bázně mé při tobě, dí Panovník Hospodin zástupů."
Jer 7:9,1,Starý zákon,"Zdaliž kradouce, mordujíce a cizoložíce i křivě přisahajíce a kadíce Bálovi; též chodíce za bohy cizími, jichž neznáte,"
