,verse,initial results,filtered stop-subverses,filtered multiple attributions,"""sure"" citations"
3811,Nu 27:5,4,4,4,4
3812,Iz 2:2,11,0,0,0
3813,Pr 20:2,2,2,2,0
3814,1K 4:7,2,0,0,0
3815,Ez 42:14,4,0,0,0
3816,Ez 44:19,4,0,0,0
3817,Lv 5:18,2,2,2,0
3818,Ex 18:21,1,0,0,0
3819,Ex 18:25,1,0,0,0
3820,1Ma 3:55,1,1,1,0
3821,Dt 1:15,1,1,0,0
3822,Sd 6:30,1,0,0,0
3823,J 9:22,6,0,0,0
3824,Sk 10:9,3,0,0,0
3825,Gn 6:20,2,2,2,0
3826,2Pa 8:6,2,0,0,0
3827,1Pa 3:11,9,0,0,0
3828,Fm 1:16,3,0,0,0
3829,Mt 10:22,2,2,1,0
3830,Jr 31:15,3,0,0,0
3831,L 13:30,3,0,0,0
3832,Sd 19:30,1,1,1,0
3833,1Kr 4:20,1,1,1,0
3834,J 5:16,1,0,0,0
3835,L 4:40,2,0,0,0
3836,2S 14:4,2,0,0,0
3837,Lv 10:1,4,0,0,0
3838,Neh 13:25,4,1,1,0
3839,Jr 5:1,1,0,0,0
3840,1J 2:29,2,0,0,0
3841,1J 3:7,2,2,2,0
3842,Est 1:5,6,6,6,0
3843,Est 1:20,6,0,0,0
3844,Gn 19:11,6,0,0,0
3845,Jr 42:8,6,0,0,0
3846,Jr 44:12,6,0,0,0
3847,Sk 8:10,6,0,0,0
3848,1Ma 5:45,6,0,0,0
3849,Ezd 2:68,4,0,0,0
3850,L 7:13,1,0,0,0
3851,Ex 22:9,2,0,0,0
3852,Tob 3:7,1,1,1,0
3853,2K 7:12,1,0,0,0
3854,Jr 21:7,1,1,0,0
3855,Jr 25:9,1,1,0,0
3856,Zj 1:3,3,3,1,0
3857,Joz 2:21,2,0,0,0
3858,Gn 47:7,2,2,2,0
3859,Z 131:6,5,0,0,0
3860,J 8:26,6,1,0,0
3861,Zj 19:7,3,0,0,0
3862,Ex 2:3,1,1,1,1
3863,1S 17:42,1,1,1,0
3864,Mt 1:16,1,1,1,0
3865,Mk 1:9,2,0,0,0
3866,Mt 2:9,1,1,1,1
3867,L 2:8,3,3,3,2
3868,L 2:18,2,2,2,1
3869,L 1:66,2,1,0,0
3870,Mk 9:12,2,1,0,0
3871,Mk 14:20,1,0,0,0
3872,Mt 13:11,1,0,0,0
3873,Mt 15:3,1,0,0,0
3874,2Pa 25:17,4,4,4,0
3875,2S 10:13,2,0,0,0
3876,2K 3:7,1,0,0,0
3877,2K 3:13,1,0,0,0
3878,Sk 7:57,2,2,2,0
3879,Ex 34:7,2,0,0,0
3880,Mk 13:5,1,1,1,0
3881,Mt 24:4,1,1,1,0
3882,Sd 9:16,1,1,1,0
3883,Jb 31:29,1,0,0,0
3884,Sk 8:38,1,0,0,0
3885,Sk 25:16,2,0,0,0
3886,Jb 23:5,5,0,0,0
3887,2S 21:13,1,0,0,0
3888,R 7:7,2,0,0,0
3889,Pl 1:2,3,0,0,0
3890,Ez 10:19,1,1,1,0
3891,R 5:6,3,0,0,0
3892,Joz 22:23,1,1,1,0
3893,1Kr 22:15,1,0,0,0
3894,2Pa 18:3,2,0,0,0
3895,Mou 19:20,13,0,0,0
3896,Nu 20:10,1,1,1,1
3897,Nu 20:11,1,1,0,0
3898,2Pa 29:5,1,1,0,0
3899,Sd 17:1,2,0,0,0
3900,Gn 37:17,5,0,0,0
3901,Nu 20:12,2,0,0,0
3902,2S 3:28,1,1,1,0
3903,Sk 15:19,3,0,0,0
3904,1Kr 18:33,3,0,0,0
3905,Ez 33:16,3,0,0,0
3906,Dt 14:23,1,0,0,0
3907,Dt 16:16,1,1,1,0
3908,Nu 7:84,1,0,0,0
3909,Ga 3:3,2,0,0,0
3910,Gn 30:27,2,2,2,0
3911,Z 121:1,1,1,1,0
3912,R 12:7,1,1,1,0
3913,Nu 11:28,1,0,0,0
3914,Dt 30:11,1,1,1,0
3915,Ex 10:10,6,0,0,0
3916,Gn 16:2,2,0,0,0
3917,2S 16:11,1,1,1,0
3918,1Kr 22:38,1,1,0,0
3919,1Kr 17:16,1,1,0,0
3920,2Kr 9:26,2,0,0,0
3921,Dt 34:5,1,0,0,0
3922,Nu 3:51,1,0,0,0
3923,Joz 6:26,1,1,1,0
3924,Iz 33:15,2,0,0,0
3925,Sd 16:9,1,0,0,0
3926,2K 12:20,2,0,0,0
3927,Gn 30:29,3,0,0,0
3928,Mk 6:37,2,0,0,0
3929,Mou 10:12,1,0,0,0
3930,2Kr 8:12,2,0,0,0
3931,Jr 9:16,6,1,1,0
3932,Ez 16:44,2,1,1,0
3933,Joz 1:14,1,0,0,0
3934,1Kr 11:33,1,0,0,0
3935,Z 77:28,2,0,0,0
3936,Iz 6:3,2,2,2,0
3937,Ex 4:2,1,1,1,1
3938,Ex 4:3,1,1,0,0
3939,Ex 7:10,1,1,0,0
3940,Oz 1:4,1,0,0,0
3941,Sd 6:16,1,0,0,0
3942,Ex 4:1,1,1,0,0
3943,1S 9:17,1,0,0,0
3944,Ex 4:4,2,1,1,1
3945,Ezd 6:12,1,0,0,0
3946,Ex 9:1,7,3,0,0
3947,Ex 9:13,7,5,0,0
3948,Ex 10:12,3,1,1,0
3949,Ex 14:26,5,3,1,0
3950,Ex 16:28,2,0,0,0
3951,Gn 3:22,1,1,0,0
3952,Nu 11:16,2,0,0,0
3953,Nu 21:34,2,0,0,0
3954,Ex 17:14,2,2,0,0
3955,Ex 4:14,2,2,1,1
3956,Dt 31:14,2,2,0,0
3957,Ex 4:21,2,2,0,0
3958,Ex 7:1,2,2,0,0
3959,Ex 8:5,2,2,0,0
3960,Ex 8:16,2,2,0,0
3961,Ex 9:22,2,2,0,0
3962,Ex 10:1,2,2,0,0
3963,Ex 10:21,2,2,0,0
3964,Ex 11:9,2,2,0,0
3965,Ex 16:4,2,2,0,0
3966,Ex 17:5,3,3,0,0
3967,Ex 19:9,2,2,0,0
3968,Ex 19:21,2,2,0,0
3969,Ex 20:22,2,2,0,0
3970,Ex 24:12,2,2,0,0
3971,Ex 30:34,2,2,0,0
3972,Ex 33:17,2,2,0,0
3973,Ex 34:1,5,5,0,0
3974,Ex 34:27,2,2,0,0
3975,Lv 16:2,2,2,0,0
3976,Nu 3:40,6,6,1,0
3977,Nu 7:4,3,3,1,1
3978,Nu 14:11,2,2,0,0
3979,Nu 15:35,2,2,0,0
3980,Nu 21:8,2,2,0,0
3981,Nu 25:4,2,2,0,0
3982,Nu 27:18,2,2,0,0
3983,Nu 7:11,2,2,0,0
3984,Nu 17:10,2,2,0,0
3985,Ex 4:5,1,1,1,0
3986,Ex 4:6,2,2,0,0
3987,Ex 4:7,1,1,1,1
3988,Ex 4:10,1,1,0,0
3989,Ex 4:11,1,1,1,1
3990,2S 2:1,1,1,0,0
3991,Ex 33:12,1,1,0,0
3992,Nu 11:11,1,1,0,0
3993,Nu 14:13,1,1,0,0
3994,Nu 27:15,1,1,1,1
3995,Ex 4:12,1,1,1,1
3996,Tob 11:8,1,1,0,0
3997,Iz 45:21,1,1,0,0
3998,Ex 4:15,1,1,0,0
3999,Ex 4:9,1,1,0,0
4000,Ex 4:17,1,1,0,0
4001,Ex 4:16,1,1,1,1
4002,Za 6:12,1,0,0,0
4003,Ex 3:18,1,1,0,0
4004,Ex 4:18,1,1,1,1
4005,Gn 37:30,1,1,0,0
4006,2S 4:8,1,1,0,0
4007,Ex 4:19,2,1,0,0
4008,Jr 11:21,2,1,0,0
4009,Jr 22:25,1,1,0,0
4010,Jr 38:16,2,2,0,0
4011,Nu 15:25,2,2,1,0
4012,Ex 4:20,2,2,2,1
4013,Ex 4:22,1,1,1,1
4014,Ex 4:23,1,1,1,1
4015,Nu 14:4,1,1,1,0
4016,Jr 6:16,6,6,3,1
4017,Sir 22:16,4,4,0,0
4018,Mk 3:35,1,1,0,0
4019,Mt 11:30,3,3,3,3
4020,Ex 22:18,1,1,1,1
4021,Jk 1:21,1,1,1,0
4022,Z 43:3,1,1,1,0
4023,Z 32:11,1,1,1,1
4024,Z 31:11,1,1,0,0
4025,Z 32:1,2,2,1,0
4026,Mk 13:20,2,2,2,0
4027,Mt 24:22,2,2,2,0
4028,Kaz 12:1,2,2,2,0
4029,Z 99:1,7,0,0,0
4030,Joz 13:30,1,1,1,0
4031,Mk 7:20,2,2,1,0
4032,Gn 1:1,4,4,4,4
4033,Gn 1:5,1,1,1,1
4034,Gn 1:8,2,2,0,0
4035,Gn 1:13,1,1,0,0
4036,Gn 1:23,1,1,0,0
4037,Gn 1:6,1,1,1,0
4038,Mou 8:21,1,0,0,0
4039,L 9:29,2,2,1,0
4040,Da 2:34,1,1,1,1
4041,Da 2:45,1,0,0,0
4042,Da 2:33,1,1,0,0
4043,Da 2:35,1,1,1,1
4044,Da 2:32,2,2,1,0
4045,Da 2:40,1,1,1,0
4046,L 12:40,2,0,0,0
4047,J 5:40,1,1,1,1
4048,J 3:7,3,3,3,0
4049,Dt 10:17,2,2,1,1
4050,Joz 24:17,1,1,0,0
4051,Jb 34:19,1,1,0,0
4052,Dt 20:4,2,2,1,0
4053,1Pa 28:20,2,2,0,0
4054,Dt 1:10,2,2,0,0
4055,Dt 7:21,2,2,1,0
4056,Joz 2:11,2,2,0,0
4057,Neh 9:32,1,1,0,0
4058,Sk 10:34,1,1,1,0
4059,Z 60:3,1,0,0,0
4060,Z 85:5,1,1,1,0
4061,J 4:37,1,1,1,0
4062,Joz 1:6,1,1,1,0
4063,Joz 1:9,1,1,0,0
4064,Mt 21:21,1,1,1,0
4065,Tob 4:3,1,0,0,0
4066,Dt 23:10,2,0,0,0
4067,Ex 11:5,2,2,2,1
4068,Jr 25:22,2,0,0,0
4069,Ex 12:30,1,1,1,1
4070,2S 13:31,1,1,0,0
4071,Gn 20:8,2,2,1,0
4072,Ex 14:21,1,1,1,0
4073,Ex 13:21,1,1,1,0
4074,Ex 14:22,1,1,0,0
4075,Ex 14:24,1,1,1,1
4076,Ex 14:27,1,1,0,0
4077,Ex 14:20,1,1,1,0
4078,L 20:13,1,0,0,0
4079,Gn 26:29,1,0,0,0
4080,Jr 5:4,1,1,1,0
4081,Iz 10:3,1,1,1,0
4082,Ex 9:11,1,1,1,0
4083,Ex 9:19,2,2,2,2
4084,Ex 8:1,4,4,1,0
4085,Ex 8:20,3,3,1,1
4086,Ex 10:3,3,3,0,0
4087,Ex 9:21,1,1,1,1
4088,Ex 9:24,1,1,0,0
4089,Ex 9:25,1,1,1,1
4090,Ex 12:12,1,1,0,0
4091,Gn 6:7,1,1,0,0
4092,Gn 7:23,1,1,0,0
4093,Jr 51:62,1,1,0,0
4094,Z 135:8,1,1,0,0
4095,Sir 40:8,1,1,0,0
4096,Ex 9:20,1,1,1,1
4097,Ex 9:23,1,1,1,1
4098,Gn 41:44,6,6,0,0
4099,Ex 9:26,1,1,0,0
4100,Ex 9:31,1,1,1,1
4101,Ex 9:32,1,1,0,0
4102,Mt 13:52,2,2,1,0
4103,Mt 20:2,1,1,0,0
4104,Mt 20:5,1,1,1,0
4105,Mt 20:9,1,1,1,1
4106,Mt 16:20,1,1,1,0
4107,Sk 23:22,1,0,0,0
4108,Gn 29:25,2,2,2,0
4109,Oz 12:8,1,1,1,0
4110,Zj 16:15,1,1,1,0
4111,Ex 8:7,1,1,1,0
4112,Ex 8:14,1,1,1,1
4113,Ex 8:13,1,1,0,0
4114,Ex 8:15,1,1,1,1
4115,Ex 8:17,2,2,1,0
4116,Ex 8:18,3,3,2,1
4117,Ex 8:19,2,2,0,0
4118,Ex 7:13,2,2,0,0
4119,Ex 7:22,2,2,0,0
4120,Ex 9:35,2,2,0,0
4121,Dt 6:19,1,1,0,0
4122,Gn 24:51,1,1,0,0
4123,Joz 14:12,1,1,0,0
4124,Jk 5:4,1,1,0,0
4125,Jk 5:2,1,1,1,1
4126,Jk 5:5,1,1,1,1
4127,Jk 5:7,1,1,1,0
4128,Ex 37:18,1,1,1,0
4129,Sk 22:19,1,1,1,0
4130,Mk 4:24,2,1,1,0
4131,Zj 13:10,2,2,2,0
4132,Zj 1:17,1,1,0,0
4133,Z 97:10,1,1,0,0
4134,Jl 2:17,1,1,0,0
4135,1J 2:17,1,1,1,0
4136,Am 5:15,2,2,1,0
4137,R 1:28,1,1,1,0
4138,L 8:16,2,1,0,0
4139,L 11:33,1,1,1,1
4140,Kaz 3:11,5,1,1,1
4141,Gn 2:10,1,1,1,1
4142,Gn 6:4,1,1,1,0
4143,2K 4:14,2,0,0,0
4144,Mt 24:40,2,1,1,0
4145,L 17:34,1,1,0,0
4146,Zj 5:5,1,1,1,0
4147,Jon 1:2,3,3,1,0
4148,Jon 3:2,3,3,0,0
4149,Jon 1:4,1,1,1,0
4150,Neh 4:15,1,1,0,0
4151,Jon 1:7,1,1,0,0
4152,Jon 1:6,1,1,1,1
4153,L 20:2,1,0,0,0
4154,Jon 1:8,1,1,1,1
4155,Jon 1:11,1,1,0,0
4156,Jon 1:10,1,1,0,0
4157,Jon 1:15,1,1,1,0
4158,Jon 1:12,1,1,0,0
4159,Jon 1:9,1,1,1,1
4160,Jon 2:1,2,2,1,1
4161,Jon 2:11,1,1,1,1
4162,Jr 37:3,1,1,0,0
4163,Jr 42:20,1,1,0,0
4164,Jon 3:3,1,1,0,0
4165,Jon 3:4,1,1,0,0
4166,1Kr 18:1,2,2,0,0
4167,Jon 3:1,2,2,2,2
4168,Mt 12:40,3,3,2,0
4169,Mt 12:39,3,3,2,0
4170,L 9:28,1,1,1,1
4171,Jud 16:22,1,1,0,0
4172,Mk 14:33,1,1,0,0
4173,L 9:30,1,1,1,1
4174,J 20:3,1,1,1,1
4175,J 20:1,1,1,0,0
4176,J 20:4,1,1,1,0
4177,Sk 20:7,1,1,0,0
4178,J 20:20,1,1,0,0
4179,L 24:36,2,2,1,0
4180,J 20:24,1,1,1,1
4181,J 6:71,4,4,2,0
4182,J 12:4,3,3,0,0
4183,J 20:27,1,1,0,0
4184,J 20:28,1,1,1,1
4185,J 1:49,1,0,0,0
4186,J 3:10,1,0,0,0
4187,J 1:48,1,0,0,0
4188,J 1:50,1,0,0,0
4189,Z 95:7,2,2,0,0
4190,Zd 3:7,2,2,2,0
4191,J 21:12,1,1,1,0
4192,1Ma 9:55,1,1,1,0
4193,Mt 27:40,5,5,5,0
4194,Mt 7:18,1,1,1,0
4195,Mt 7:22,1,1,1,1
4196,Z 94:18,3,3,3,0
4197,Ga 6:7,1,1,1,1
4198,Jk 2:5,1,1,1,0
4199,Mk 13:13,2,2,1,0
4200,Mt 12:36,1,1,1,0
4201,Mk 7:15,1,1,0,0
4202,Mt 15:11,1,1,1,1
4203,Mt 15:20,1,1,0,0
4204,1K 6:19,1,1,1,0
4205,1K 3:17,1,1,1,0
4206,1K 6:20,1,1,1,0
4207,Gn 35:14,1,1,1,0
4208,L 12:48,2,0,0,0
4209,Nu 17:4,2,0,0,0
4210,Mt 10:17,2,0,0,0
4211,Ex 8:22,1,1,0,0
4212,Ex 8:23,1,1,0,0
4213,Ex 8:24,1,1,1,1
4214,Ex 9:14,1,1,0,0
4215,Ex 9:8,1,1,1,1
4216,Ex 9:9,1,1,0,0
4217,Ex 12:43,1,1,0,0
4218,Jr 6:14,1,1,0,0
4219,Jr 8:11,1,1,1,1
4220,Jr 8:15,1,1,1,1
4221,Jr 8:22,1,1,0,0
4222,Jr 8:17,1,1,1,1
4223,1Pa 27:28,2,0,0,0
4224,Ex 9:3,1,1,1,1
4225,Ex 9:6,2,2,1,0
4226,2Kr 20:16,1,0,0,0
4227,Ez 13:2,1,0,0,0
4228,Ez 34:7,1,1,1,1
4229,Ez 34:9,1,1,0,0
4230,Ez 36:1,1,1,0,0
4231,Ez 37:4,1,1,0,0
4232,Iz 1:10,1,1,0,0
4233,Iz 66:5,1,1,0,0
4234,Jr 2:4,1,1,0,0
4235,Jr 17:20,1,1,0,0
4236,Jr 19:3,1,1,0,0
4237,Jr 21:11,1,1,0,0
4238,Jr 31:10,1,1,0,0
4239,Oz 4:1,1,1,0,0
4240,Jr 44:24,1,1,0,0
4241,Ez 20:31,1,1,0,0
4242,Ez 33:11,2,1,0,0
4243,Am 4:5,1,0,0,0
4244,Ez 18:23,1,0,0,0
4245,Ez 18:30,1,0,0,0
4246,Ez 18:32,1,0,0,0
4247,Ez 22:12,1,0,0,0
4248,Ez 32:16,1,0,0,0
4249,Ez 32:31,1,0,0,0
4250,Ez 39:20,1,0,0,0
4251,Zj 7:14,1,1,1,0
4252,1K 3:9,1,1,1,0
4253,1K 16:13,1,1,1,1
4254,1K 16:3,1,1,0,0
4255,Ex 4:24,1,1,1,1
4256,Ex 4:25,1,1,0,0
4257,Ex 4:26,1,1,1,1
4258,Ex 4:28,1,1,0,0
4259,Ex 4:29,1,1,1,1
4260,Ex 4:27,1,1,1,1
4261,Ex 4:30,1,1,1,1
4262,Ex 4:31,1,1,0,0
4263,Ex 33:1,2,1,0,0
4264,Ex 30:17,1,1,0,0
4265,Ex 31:12,1,1,0,0
4266,Joz 14:6,1,1,0,0
4267,Nu 3:5,1,1,0,0
4268,Nu 3:11,1,1,0,0
4269,Nu 3:44,1,1,0,0
4270,Nu 5:5,1,1,0,0
4271,Nu 5:11,1,1,0,0
4272,Nu 8:23,1,1,0,0
4273,Nu 9:9,1,1,0,0
4274,Nu 10:1,1,1,0,0
4275,Sk 5:21,1,1,0,0
4276,Iz 23:17,3,1,0,0
4277,Ex 6:9,1,1,1,0
4278,Ex 7:15,1,1,1,1
4279,Jr 36:14,1,1,0,0
4280,Ex 7:19,1,1,1,0
4281,Ex 7:20,1,1,1,1
4282,Ex 7:21,1,1,1,1
4283,Ex 14:16,1,1,0,0
4284,Ez 14:13,1,1,0,0
4285,Ex 7:24,1,1,1,1
4286,Ez 3:3,1,1,0,0
4287,Zj 16:3,1,1,1,1
4288,Zj 16:4,1,1,1,1
4289,Ex 7:25,1,1,1,1
4290,Ex 8:3,1,1,1,1
4291,Ex 8:2,1,1,0,0
4292,Ex 8:4,1,0,0,0
4293,Zj 16:13,1,1,1,0
4294,Jr 18:10,1,1,1,0
4295,Sir 33:15,2,2,2,0
4296,J 9:41,1,1,1,1
4297,1S 16:14,1,1,1,0
4298,Jl 2:28,1,1,1,1
4299,Sk 2:18,1,1,1,0
4300,Jr 35:8,1,0,0,0
4301,L 12:11,1,0,0,0
4302,Mt 10:19,1,1,1,0
4303,Jr 16:16,2,2,2,1
4304,1Pa 2:19,1,1,1,0
4305,Ga 4:27,1,0,0,0
4306,Mt 7:23,1,1,1,0
4307,Ex 15:20,1,1,1,0
4308,Ex 15:27,2,2,2,2
4309,Nu 33:9,2,2,0,0
4310,Ex 15:26,2,2,0,0
4311,Ex 32:1,3,1,0,0
4312,Ex 32:23,2,1,1,0
4313,Mt 13:8,1,1,1,0
4314,L 13:32,1,1,1,0
4315,J 5:3,1,1,0,0
4316,Mt 13:23,1,1,1,0
4317,L 21:30,1,1,1,0
4318,L 21:31,2,2,1,0
4319,Mk 13:29,2,2,0,0
4320,Mt 24:33,1,1,1,0
4321,1J 2:25,1,1,1,0
4322,Ex 10:23,1,1,0,0
4323,Ex 10:22,1,1,1,1
4324,Ex 10:6,1,1,0,0
4325,Ex 10:5,1,1,1,1
4326,Ex 10:13,2,1,1,1
4327,Nu 22:5,1,1,0,0
4328,Ex 10:4,1,1,0,0
4329,Ex 10:14,1,1,0,0
4330,Ex 10:15,2,1,1,1
4331,Zj 9:4,1,1,1,0
4332,Ex 11:3,1,1,1,0
4333,Ex 11:2,1,1,1,0
4334,2Pa 34:24,2,0,0,0
4335,2S 12:11,2,0,0,0
4336,Ex 11:4,1,1,1,1
4337,Ez 21:9,3,3,0,0
4338,Jr 34:4,1,1,0,0
4339,Jr 45:4,2,0,0,0
4340,Ex 14:7,1,1,1,0
4341,Ex 10:19,1,1,1,0
4342,Jr 25:27,1,1,1,1
4343,Jr 25:16,1,1,0,0
4344,Jr 25:31,1,1,1,1
4345,Jr 25:32,1,1,0,0
4346,Jr 25:33,1,1,0,0
4347,Jr 25:34,1,1,1,1
4348,Jr 16:4,1,1,0,0
4349,Z 68:31,1,1,1,0
4350,Ef 6:12,1,1,1,0
4351,2K 4:18,1,0,0,0
4352,Da 5:23,2,2,1,0
4353,Da 5:26,1,1,1,0
4354,2Te 2:11,1,1,1,1
4355,2Tm 1:9,2,2,2,0
4356,Za 1:6,1,1,0,0
4357,Jb 16:22,2,2,2,0
4358,Mk 4:22,2,1,1,0
4359,L 12:2,1,1,0,0
4360,Mt 10:26,1,1,0,0
4361,J 14:10,1,1,1,1
4362,J 14:28,2,2,1,0
4363,J 14:11,1,1,0,0
4364,1K 9:16,5,0,0,0
4365,Lv 11:45,1,1,0,0
4366,Lv 19:14,1,1,0,0
4367,Lv 19:32,1,1,0,0
4368,Lv 19:37,1,1,0,0
4369,Lv 22:16,1,1,0,0
4370,R 6:15,1,0,0,0
4371,Pr 30:7,1,1,1,0
4372,L 6:24,1,1,1,1
4373,L 6:20,3,3,1,0
4374,J 8:41,1,1,1,0
4375,Pr 17:26,1,0,0,0
4376,Mk 9:5,1,0,0,0
4377,Ezd 5:16,3,3,3,0
4378,Ga 4:12,1,0,0,0
4379,Tob 5:2,1,0,0,0
4380,Zd 13:5,7,0,0,0
4381,Jr 6:18,5,0,0,0
4382,Ez 4:12,1,1,1,0
4383,Tob 4:21,1,0,0,0
4384,Gn 20:9,2,2,1,0
4385,Ex 20:17,3,3,0,0
4386,Mt 15:19,1,0,0,0
4387,1Ma 7:25,2,0,0,0
4388,Sk 24:15,3,0,0,0
4389,2K 12:13,1,0,0,0
4390,Lv 16:16,2,0,0,0
4391,Sk 5:26,1,0,0,0
4392,Est 7:2,1,1,1,0
4393,Gn 4:23,2,0,0,0
4394,Iz 59:4,1,1,1,0
4395,1K 12:24,4,0,0,0
4396,Pl 5:21,2,0,0,0
4397,L 9:24,1,1,0,0
4398,Mt 10:23,1,1,1,0
4399,Nu 15:18,2,0,0,0
4400,L 19:24,1,0,0,0
4401,Gn 18:2,2,1,1,0
4402,Jb 4:16,1,0,0,0
4403,2S 15:32,1,1,1,0
4404,2K 12:10,5,0,0,0
4405,Sir 18:6,1,0,0,0
4406,Joz 8:5,1,0,0,0
4407,Mt 27:24,2,1,1,0
4408,2Ma 12:8,47,0,0,0
4409,L 12:24,2,2,2,0
4410,2Ma 14:29,2,0,0,0
4411,Mk 5:30,1,0,0,0
4412,1Ma 14:25,5,0,0,0
4413,Jb 41:24,1,1,1,0
4414,2Kr 9:11,5,0,0,0
4415,Dt 12:21,1,1,1,0
4416,1S 26:1,1,1,1,0
4417,Mt 16:14,5,5,5,1
4418,2K 12:6,1,0,0,0
4419,Mt 13:15,1,0,0,0
4420,Sk 28:27,1,0,0,0
4421,Z 68:7,1,1,1,0
4422,Sir 21:15,1,0,0,0
4423,Mk 9:29,1,1,1,0
4424,2Ma 11:32,3,0,0,0
4425,Pis 6:4,1,1,1,0
4426,Pis 7:7,1,1,1,0
4427,Pis 4:16,1,1,0,0
4428,Pis 1:15,1,1,0,0
4429,Pis 4:1,1,1,0,0
4430,Gn 43:29,1,0,0,0
4431,2S 13:22,1,0,0,0
4432,Zd 6:9,1,1,1,0
4433,J 5:11,1,1,0,0
4434,J 5:12,1,1,0,0
4435,Jr 10:23,3,3,3,2
4436,R 1:20,4,0,0,0
4437,Sk 26:29,1,1,1,0
4438,Sd 17:6,8,0,0,0
4439,Sd 21:24,8,0,0,0
4440,2Pa 2:18,2,0,0,0
4441,1J 5:5,1,1,1,0
4442,Z 61:6,1,0,0,0
4443,Z 42:2,2,2,2,1
4444,Z 71:19,5,0,0,0
4445,Jk 5:10,1,1,1,0
4446,Dt 26:15,7,7,1,0
4447,Gn 1:7,1,1,0,0
4448,Ko 1:23,1,1,0,0
4449,Gn 1:9,1,1,1,1
4450,Gn 1:10,2,2,0,0
4451,Gn 1:18,2,2,0,0
4452,Gn 1:21,2,2,1,1
4453,Gn 1:25,2,2,0,0
4454,Joz 10:25,5,0,0,0
4455,Joz 5:6,3,3,0,0
4456,Jr 32:22,3,3,3,0
4457,Dt 6:3,3,3,1,0
4458,Ezd 5:3,1,0,0,0
4459,1Kr 2:3,3,1,0,0
4460,Dt 8:6,1,1,1,0
4461,Neh 7:1,2,0,0,0
4462,Nu 28:29,1,0,0,0
4463,Sk 24:14,2,0,0,0
4464,L 9:6,1,1,1,0
4465,Jr 20:9,1,1,1,0
4466,Ez 14:22,2,0,0,0
4467,Jr 14:7,1,1,0,0
4468,Sd 10:10,2,2,1,0
4469,1K 15:46,1,1,1,0
4470,Ezd 2:60,6,0,0,0
4471,Mou 12:13,2,0,0,0
4472,1Ma 10:12,1,0,0,0
4473,Sd 16:11,1,0,0,0
4474,Sd 2:39,1,0,0,0
4475,Sd 6:39,2,1,1,0
4476,Gn 40:13,1,0,0,0
4477,1K 6:18,1,0,0,0
4478,Mk 15:42,1,0,0,0
4479,Zj 19:18,1,1,1,1
4480,Z 80:14,1,1,1,1
4481,2K 11:15,6,1,0,0
4482,Est 9:26,1,1,1,0
4483,Nu 13:33,1,0,0,0
4484,Nu 19:22,1,0,0,0
4485,Z 9:2,5,0,0,0
4486,Z 137:1,6,1,1,0
4487,Z 37:5,7,7,7,4
4488,Z 70:16,2,0,0,0
4489,Pr 4:22,1,1,1,0
4490,Z 46:8,1,1,1,0
4491,Z 46:12,1,1,1,0
4492,J 21:20,1,1,0,0
4493,Jk 4:2,1,0,0,0
4494,Sk 5:9,1,0,0,0
4495,Sir 2:16,1,0,0,0
4496,Jb 24:7,1,1,1,0
4497,Mk 9:34,1,1,1,0
4498,Iz 57:16,1,1,1,0
4499,Ga 6:2,8,8,8,3
4500,Nu 5:29,1,1,1,0
4501,1Kr 16:19,1,0,0,0
4502,Ez 16:37,2,0,0,0
4503,Neh 5:10,1,0,0,0
4504,Mk 14:30,2,2,0,0
4505,Iz 56:11,4,0,0,0
4506,Fp 4:15,3,3,3,0
4507,Ex 18:7,2,0,0,0
4508,Nu 21:10,1,1,1,0
4509,2Tm 4:5,1,1,1,0
4510,Ex 34:34,2,0,0,0
4511,Sk 4:14,2,0,0,0
4512,Sk 2:44,4,0,0,0
4513,Lv 10:19,2,0,0,0
4514,Mt 19:4,2,2,2,0
4515,Rt 1:16,1,1,1,0
4516,Ez 6:6,2,2,1,0
4517,Mt 6:31,1,1,1,0
4518,Mou 14:25,1,0,0,0
4519,Gn 15:14,3,0,0,0
4520,Da 12:8,1,1,1,0
4521,2J 1:6,1,0,0,0
4522,1Ma 3:33,1,0,0,0
4523,Mk 4:20,1,1,0,0
4524,Mk 4:8,1,1,1,0
4525,L 14:28,5,1,1,1
4526,L 14:32,2,1,1,0
4527,L 14:31,3,3,2,0
4528,Tob 9:2,4,0,0,0
4529,Za 3:1,1,0,0,0
4530,Jr 25:7,1,0,0,0
4531,Jr 35:15,2,0,0,0
4532,Dt 29:22,2,0,0,0
4533,1Pa 19:12,1,0,0,0
4534,2S 10:11,1,0,0,0
4535,Z 71:12,1,1,1,0
4536,Iz 22:13,1,1,0,0
4537,Ezd 4:2,2,0,0,0
4538,1Kr 3:6,1,1,1,0
4539,J 19:24,6,6,0,0
4540,J 19:28,5,5,0,0
4541,J 19:36,5,5,4,0
4542,Pr 22:28,1,1,1,1
4543,Pr 23:10,1,1,0,0
4544,2K 1:9,4,0,0,0
4545,Jr 6:11,2,0,0,0
4546,2Tm 2:4,1,0,0,0
4547,Tit 3:15,1,0,0,0
4548,2Ma 11:30,9,0,0,0
4549,2Kr 18:19,5,0,0,0
4550,Iz 36:4,5,0,0,0
4551,J 17:11,3,1,1,1
4552,1Kr 16:21,1,1,1,0
4553,J 6:15,1,1,1,0
4554,L 20:16,1,0,0,0
