,verse,initial results,filtered stop-subverses,filtered multiple attributions,"""sure"" citations"
5165,1Kgs 2:2,1,1,1,1
5166,Josh 23:14,1,1,0,0
5167,Judg 7:4,1,0,0,0
5168,Gal 2:9,1,0,0,0
5169,Luke 10:39,1,0,0,0
5170,Jas 2:6,1,1,1,0
5171,1Kgs 20:5,1,0,0,0
5172,Luke 21:4,1,0,0,0
5173,1Sam 11:6,1,0,0,0
5174,Acts 25:13,2,0,0,0
5175,Josh 9:16,2,0,0,0
5176,Ps 122:9,1,1,1,0
5177,Job 6:17,1,0,0,0
5178,Luke 23:26,2,0,0,0
5179,Judg 9:11,1,0,0,0
5180,1Kgs 1:9,2,0,0,0
5181,Luke 23:14,1,0,0,0
5182,Luke 1:30,4,4,2,0
5183,John 1:24,1,1,1,0
5184,Prov 26:11,1,0,0,0
5185,Acts 2:23,1,1,1,0
5186,Rom 7:20,1,0,0,0
5187,Mark 2:6,2,2,2,0
5188,Deut 1:43,3,0,0,0
5189,Zech 14:5,1,1,1,0
5190,Matt 19:8,1,0,0,0
5191,John 1:47,1,1,1,0
5192,1Macc 11:36,2,0,0,0
5193,John 4:8,1,0,0,0
5194,Esth 7:8,1,0,0,0
5195,Matt 13:22,1,1,1,0
5196,Num 4:3,1,0,0,0
5197,Gen 34:2,3,0,0,0
5198,Ps 105:20,1,0,0,0
5199,Esth 12:1,1,1,1,0
5200,Jdt 10:9,3,0,0,0
5201,Ps 40:11,1,1,1,0
5202,Mark 9:21,1,1,1,0
5203,Esth 15:10,1,0,0,0
5204,2Pet 1:9,1,1,1,0
5205,Wis 15:8,1,1,1,0
5206,Job 39:16,1,0,0,0
5207,Acts 11:30,2,0,0,0
5208,Sir 17:27,1,1,1,0
5209,Dan 8:18,1,0,0,0
5210,Dan 10:19,1,0,0,0
5211,Job 34:30,1,0,0,0
5212,2Chr 28:10,1,0,0,0
5213,Luke 4:23,1,0,0,0
5214,Josh 7:21,1,0,0,0
5215,Jer 3:7,2,0,0,0
5216,Isa 22:5,1,1,1,0
5217,Num 15:3,1,0,0,0
5218,Neh 13:24,1,1,1,1
5219,2Chr 31:14,1,0,0,0
5220,Acts 2:15,1,1,1,0
5221,Phil 4:8,2,0,0,0
5222,Sir 39:39,1,1,1,0
5223,Num 17:8,1,0,0,0
5224,Judg 5:24,2,2,2,0
5225,Ezek 21:27,2,0,0,0
5226,1Sam 30:2,1,0,0,0
5227,1Sam 30:19,1,0,0,0
5228,Gen 41:16,1,0,0,0
5229,Mark 5:42,2,1,1,0
5230,Acts 9:6,1,0,0,0
5231,Isa 56:9,1,1,1,0
5232,2Cor 6:9,1,1,1,0
5233,Ezek 33:17,1,1,1,0
5234,Acts 10:36,1,0,0,0
5235,1Thess 1:1,1,1,0,0
5236,Col 1:2,1,1,0,0
5237,Rev 1:4,1,1,0,0
5238,Jdt 13:28,1,1,1,0
5239,Jer 43:5,1,0,0,0
5240,1Cor 14:9,1,0,0,0
5241,Rev 5:9,1,1,1,0
5242,Prov 21:30,1,1,1,0
5243,Ps 119:64,1,1,0,0
5244,Luke 12:58,1,1,1,0
5245,1Tim 4:3,1,1,1,0
5246,Neh 1:7,1,1,1,0
5247,Job 1:10,1,0,0,0
5248,Zech 7:14,2,0,0,0
5249,1Sam 18:10,1,0,0,0
5250,Jer 41:4,1,0,0,0
5251,Luke 9:37,1,0,0,0
5252,Exod 18:20,1,0,0,0
5253,Ps 37:3,1,1,1,1
5254,Rev 5:3,1,1,1,0
5255,Isa 53:2,1,1,1,0
5256,1Chr 26:32,3,0,0,0
5257,1Tim 2:2,1,1,1,0
5258,Luke 9:51,1,0,0,0
5259,Ezek 40:22,1,0,0,0
5260,Acts 19:25,1,1,1,0
5261,Wis 8:16,1,0,0,0
5262,2Chr 32:31,1,0,0,0
5263,Ps 54:19,1,0,0,0
5264,Num 22:8,1,0,0,0
5265,Luke 12:36,2,1,1,0
5266,Gen 19:3,2,2,2,0
5267,Ps 39:6,3,2,2,0
5268,Phil 2:27,2,2,2,0
5269,Ezra 7:26,1,0,0,0
5270,Ps 61:3,1,1,1,1
5271,Ps 61:4,2,1,1,1
5272,Ps 61:5,1,1,0,0
5273,1Kgs 4:28,1,1,1,0
5274,Acts 9:33,1,0,0,0
5275,Acts 2:20,1,1,0,0
5276,Rom 10:13,1,1,0,0
5277,Acts 2:21,1,1,1,1
5278,Hag 1:5,1,1,1,0
5279,Hag 1:7,1,1,1,0
5280,Hag 2:19,1,1,0,0
5281,Heb 12:28,1,0,0,0
5282,Deut 17:14,1,1,1,0
5283,Ruth 2:20,1,1,1,0
5284,Dan 12:1,1,0,0,0
5285,Ps 1:3,1,1,1,0
5286,Ps 28:1,1,0,0,0
5287,Luke 5:38,1,1,1,0
5288,2Cor 5:9,1,1,1,0
5289,1Tim 5:20,3,3,3,0
5290,John 5:45,1,0,0,0
5291,Gen 16:7,1,0,0,0
5292,Isa 26:10,2,0,0,0
5293,Deut 31:6,2,2,0,0
5294,Luke 20:41,1,1,1,0
5295,Acts 16:32,1,0,0,0
5296,Mic 5:5,1,1,1,0
5297,1Kgs 3:5,1,0,0,0
5298,2Chr 1:7,1,0,0,0
5299,Rev 2:10,3,3,3,0
5300,Num 31:28,1,0,0,0
5301,1Macc 5:49,1,0,0,0
5302,Ps 130:1,1,1,1,0
5303,Ps 87:10,1,1,0,0
5304,Acts 27:10,2,0,0,0
5305,Num 18:15,1,1,1,0
5306,2Tim 3:4,1,0,0,0
5307,Gen 48:21,2,2,2,0
5308,Sir 20:5,1,0,0,0
5309,Judg 4:8,1,1,1,0
5310,Deut 29:17,1,0,0,0
5311,John 10:20,1,0,0,0
5312,Acts 15:6,1,0,0,0
5313,Ezek 12:3,2,0,0,0
5314,Job 31:3,2,2,2,0
5315,Jer 13:27,1,1,1,0
5316,Ps 48:3,1,0,0,0
5317,Isa 21:2,1,1,1,0
5318,Isa 39:5,1,1,1,0
5319,Sir 44:6,1,0,0,0
5320,Jer 3:14,1,1,1,0
5321,Neh 1:3,1,1,1,0
5322,Mark 7:28,1,0,0,0
5323,Prov 6:28,1,0,0,0
5324,Acts 25:11,1,0,0,0
5325,Ps 21:25,1,0,0,0
5326,John 8:29,1,0,0,0
5327,1Sam 14:31,1,0,0,0
5328,Sir 9:18,1,0,0,0
5329,Deut 6:14,2,0,0,0
5330,Gen 9:12,1,1,0,0
5331,Jas 2:3,1,1,1,0
5332,Ezra 4:9,1,0,0,0
5333,Ezek 11:25,1,0,0,0
5334,Dan 5:2,1,1,1,0
5335,Deut 23:7,1,0,0,0
5336,1Thess 5:19,1,1,1,1
5337,Jer 50:27,2,0,0,0
5338,Ps 134:3,1,1,1,0
5339,Acts 25:9,1,1,1,0
5340,Ps 17:1,1,1,1,0
5341,Dan 7:6,2,0,0,0
5342,Rev 4:1,2,0,0,0
5343,John 12:48,1,0,0,0
5344,Matt 27:21,1,1,1,0
5345,Matt 19:29,2,1,1,1
5346,Bar 4:1,1,1,1,0
5347,Jer 39:2,1,0,0,0
5348,Mark 1:41,3,0,0,0
5349,Gen 28:11,1,0,0,0
5350,Deut 2:13,2,0,0,0
5351,2Cor 5:14,2,0,0,0
5352,Gal 4:14,1,0,0,0
5353,Exod 16:27,1,0,0,0
5354,2Chr 34:21,1,1,1,0
5355,2Chr 34:31,1,0,0,0
5356,Heb 6:13,1,0,0,0
5357,1Sam 17:32,1,0,0,0
5358,Gen 26:14,1,1,1,0
5359,Rom 14:7,1,1,1,0
5360,Rom 14:8,1,1,1,1
5361,2Chr 23:8,1,1,1,0
5362,2Chr 23:5,1,0,0,0
5363,Matt 8:33,3,0,0,0
5364,1Kgs 10:25,1,0,0,0
5365,Ps 105:47,1,1,1,0
5366,Judg 15:12,2,0,0,0
5367,1Sam 2:28,1,1,1,0
5368,Ezek 27:34,1,1,1,0
5369,Matt 13:6,1,0,0,0
5370,Exod 25:18,2,0,0,0
5371,2Kgs 9:16,1,0,0,0
5372,Isa 41:5,2,0,0,0
5373,Heb 11:39,1,0,0,0
5374,Jer 19:7,1,0,0,0
5375,Jer 19:9,1,1,1,0
5376,Luke 14:20,1,0,0,0
5377,Exod 8:10,2,2,2,0
5378,Luke 20:14,1,0,0,0
5379,Titus 1:14,2,0,0,0
5380,Exod 33:13,1,0,0,0
5381,Ezek 38:4,1,0,0,0
5382,Sir 49:9,1,1,1,0
5383,Heb 9:9,1,0,0,0
5384,Ezek 12:2,1,0,0,0
5385,Isa 26:2,1,0,0,0
5386,Gen 33:15,1,0,0,0
5387,Luke 24:28,1,0,0,0
5388,Gal 5:20,1,1,1,0
5389,Mark 11:15,1,1,1,0
5390,Dan 11:3,1,0,0,0
5391,Prov 16:32,1,1,1,1
5392,1Macc 3:37,1,0,0,0
5393,Job 23:9,2,2,2,0
5394,1Pet 4:12,1,0,0,0
5395,1Tim 6:14,1,1,1,0
5396,Jas 1:2,2,2,2,1
5397,1Chr 7:28,1,1,1,0
5398,1Chr 7:29,1,1,0,0
5399,Lev 23:17,1,1,1,0
5400,Job 36:24,1,0,0,0
5401,Prov 7:23,1,1,0,0
5402,Prov 7:22,1,1,1,1
5403,Prov 7:21,1,1,0,0
5404,2Macc 3:15,1,1,1,0
5405,Josh 10:27,1,0,0,0
5406,Exod 23:8,1,0,0,0
5407,Deut 26:10,1,1,1,0
5408,Gen 25:20,1,0,0,0
5409,Eph 1:3,1,1,0,0
5410,Ps 8:4,1,1,1,0
5411,Jer 23:21,1,0,0,0
5412,1Sam 2:16,1,0,0,0
5413,Heb 11:30,1,1,1,0
5414,Mark 5:36,1,1,0,0
5415,Isa 42:1,1,0,0,0
5416,Ruth 4:2,1,0,0,0
5417,Gen 50:17,1,0,0,0
5418,2Chr 30:5,1,0,0,0
5419,Ezek 21:7,1,1,1,0
5420,Matt 21:7,1,1,1,0
5421,Rom 16:17,1,0,0,0
5422,Mark 15:19,1,0,0,0
5423,Mark 3:13,1,1,1,0
5424,2Chr 33:16,1,1,1,0
5425,Eccl 11:1,1,1,1,0
5426,1Kgs 14:9,1,0,0,0
5427,Jer 34:5,1,0,0,0
5428,Luke 9:19,3,3,1,0
5429,Heb 7:1,1,1,1,0
5430,Exod 22:12,1,0,0,0
5431,Gen 37:34,1,1,1,0
5432,Luke 23:2,1,1,0,0
5433,Luke 23:5,1,1,1,0
5434,Ps 129:4,1,1,1,0
5435,Exod 9:27,1,1,0,0
5436,Josh 10:24,1,0,0,0
5437,Acts 11:16,2,2,2,0
5438,Sir 18:19,1,1,1,0
5439,Judg 9:33,1,0,0,0
5440,Gen 24:33,1,0,0,0
5441,Mark 10:17,4,2,0,0
5442,Esth 2:15,2,0,0,0
5443,Bar 6:51,1,0,0,0
5444,1Tim 3:11,1,1,1,0
5445,Gal 5:11,1,0,0,0
5446,Tob 12:21,1,0,0,0
5447,Jer 34:11,1,0,0,0
5448,Job 27:3,1,0,0,0
5449,2Chr 23:2,1,1,1,0
5450,Mark 15:35,1,1,1,0
5451,Hos 10:5,1,1,1,0
5452,Ps 109:16,1,1,1,0
5453,1Macc 14:21,1,0,0,0
5454,1Cor 2:1,1,0,0,0
5455,Luke 17:20,1,0,0,0
5456,Sir 31:30,1,0,0,0
5457,1Chr 27:33,1,1,1,0
5458,Prov 20:13,1,0,0,0
5459,Deut 4:10,1,0,0,0
5460,Dan 3:28,1,0,0,0
5461,Ezek 41:9,1,1,1,0
5462,Mark 2:12,1,1,1,0
5463,1Kgs 6:29,1,0,0,0
5464,Deut 6:4,2,2,2,0
5465,Gen 35:2,1,0,0,0
5466,Isa 11:2,1,1,1,0
5467,Num 6:11,1,1,1,0
5468,2Kgs 23:24,1,1,1,0
5469,Acts 22:26,1,0,0,0
5470,Ps 128:2,1,1,1,0
5471,Num 31:18,1,0,0,0
5472,2Chr 23:1,1,0,0,0
5473,Gen 9:11,1,0,0,0
5474,Ezek 27:29,1,1,1,0
5475,Ps 12:5,1,1,1,0
5476,Wis 12:21,1,0,0,0
5477,Gen 29:8,2,0,0,0
5478,Lev 14:48,1,0,0,0
5479,Acts 21:31,1,0,0,0
5480,2Kgs 19:28,1,0,0,0
5481,Isa 37:29,1,0,0,0
5482,Exod 25:22,1,0,0,0
5483,Gen 22:12,2,0,0,0
5484,Matt 25:9,1,1,1,0
5485,Acts 6:14,1,0,0,0
5486,2Cor 4:2,1,1,1,0
5487,Luke 22:47,1,0,0,0
5488,Matt 26:47,1,0,0,0
5489,Acts 13:40,1,0,0,0
5490,Sir 16:10,1,0,0,0
5491,Gen 27:16,1,1,0,0
5492,Gen 27:23,1,1,1,1
5493,Gen 27:15,1,1,0,0
5494,Ps 31:16,1,1,1,0
5495,John 14:18,2,2,2,2
5496,Jer 26:19,1,0,0,0
5497,Gen 39:18,1,0,0,0
5498,Hab 2:5,1,1,1,0
5499,Rom 14:12,1,1,1,0
5500,Ps 119:84,1,1,1,0
5501,1Sam 17:18,1,1,1,0
5502,Mal 3:17,2,1,0,0
5503,Gen 19:21,1,0,0,0
5504,Matt 24:44,1,0,0,0
5505,Acts 25:23,1,0,0,0
5506,Josh 6:14,1,1,1,0
5507,Luke 2:43,1,1,1,0
5508,Ps 88:16,1,1,1,0
5509,Judg 20:4,2,0,0,0
5510,Gen 22:17,1,1,1,1
5511,Heb 11:12,1,1,0,0
5512,Gen 22:18,1,1,1,0
5513,Gen 26:4,1,1,0,0
5514,Exod 32:13,1,1,0,0
5515,Gen 16:10,1,1,0,0
5516,Esth 1:1,1,1,1,0
5517,Esth 1:6,1,1,1,1
5518,Esth 1:12,1,1,0,0
5519,Acts 21:13,1,0,0,0
5520,2Kgs 19:33,1,0,0,0
5521,Isa 37:34,1,0,0,0
5522,Isa 41:29,1,0,0,0
5523,1Chr 18:13,1,0,0,0
5524,Matt 26:22,2,2,2,0
5525,John 1:31,1,0,0,0
5526,Sir 34:6,1,0,0,0
5527,Ps 26:1,2,2,2,0
5528,1Cor 15:35,1,0,0,0
5529,Ps 118:74,1,0,0,0
5530,Isa 57:2,1,0,0,0
5531,Ezek 40:49,2,0,0,0
5532,Mark 1:38,1,0,0,0
5533,Acts 2:12,1,0,0,0
5534,John 4:6,1,0,0,0
5535,Jer 41:3,1,0,0,0
5536,Mark 15:20,1,0,0,0
5537,Sir 10:17,1,1,1,0
5538,Acts 14:19,1,0,0,0
5539,Ezek 47:15,1,0,0,0
5540,1Chr 28:9,1,1,1,0
5541,Acts 1:25,1,1,1,0
5542,Sir 42:4,1,1,1,0
5543,Ezek 33:28,1,1,1,0
5544,Jer 9:10,1,1,0,0
5545,Jer 13:19,1,1,0,0
5546,1Macc 4:55,1,0,0,0
5547,2Macc 9:5,1,0,0,0
5548,Dan 8:14,1,1,1,0
5549,Tob 3:10,1,0,0,0
5550,1Sam 18:5,1,1,1,0
5551,Esth 8:9,1,0,0,0
5552,Judg 7:25,1,1,1,0
5553,Luke 16:18,1,1,0,0
5554,Mark 10:12,1,1,1,0
5555,Matt 19:9,1,1,0,0
5556,Jdt 9:2,1,0,0,0
5557,2Chr 20:14,1,1,1,0
5558,Sir 51:7,1,1,1,0
5559,Heb 10:25,1,0,0,0
5560,Mark 1:10,1,1,1,0
5561,Judg 13:23,1,0,0,0
5562,Acts 20:35,1,1,1,0
5563,Acts 15:33,1,0,0,0
5564,Jer 9:17,1,0,0,0
5565,Mic 4:5,1,0,0,0
5566,Jer 19:12,1,1,1,0
5567,Ps 17:45,2,0,0,0
5568,Ps 11:8,1,1,1,0
5569,Zech 8:14,3,1,0,0
5570,1Kgs 10:9,1,1,0,0
5571,2Chr 9:8,1,1,0,0
5572,Ezek 18:5,1,1,1,0
5573,Gen 18:19,1,1,0,0
5574,Judg 16:15,1,0,0,0
5575,2Macc 4:43,1,1,1,0
5576,Mark 2:25,1,0,0,0
5577,1Chr 5:26,1,1,1,0
5578,Gen 40:5,1,0,0,0
5579,John 6:61,2,1,1,0
5580,1Kgs 9:11,1,1,1,0
5581,Josh 9:11,1,1,1,0
5582,Isa 32:2,1,1,1,0
5583,Ps 137:4,1,1,1,0
5584,1Chr 21:12,1,0,0,0
5585,Gen 32:29,1,0,0,0
5586,Num 24:10,1,0,0,0
5587,Ps 24:14,1,0,0,0
5588,Phil 3:4,1,1,1,0
5589,Job 6:29,1,1,0,0
5590,1Chr 22:14,1,0,0,0
5591,2Sam 15:34,1,1,1,0
5592,2Tim 3:6,1,1,1,0
5593,1Thess 5:3,1,1,1,0
5594,1Chr 22:11,1,1,1,0
5595,Deut 7:25,1,0,0,0
5596,Deut 28:49,1,1,1,0
5597,Judg 1:26,1,0,0,0
5598,Judg 19:15,1,0,0,0
5599,Deut 28:10,1,1,1,0
5600,2Tim 3:14,1,1,1,0
5601,John 19:22,1,1,1,0
5602,Acts 16:36,1,0,0,0
5603,Isa 57:5,1,0,0,0
5604,Job 1:12,1,0,0,0
5605,Hos 6:1,1,1,1,0
5606,Num 27:3,1,0,0,0
5607,Rom 10:20,1,0,0,0
5608,Dan 11:36,1,0,0,0
5609,1Pet 4:17,1,0,0,0
5610,Col 3:23,1,0,0,0
5611,Eccl 7:5,1,1,1,0
5612,Phil 2:7,3,3,2,1
5613,Heb 4:15,1,1,1,1
5614,Rom 5:21,2,2,1,0
5615,Rom 7:25,1,1,0,0
5616,Rom 7:23,1,1,0,0
5617,Rom 7:24,2,2,2,2
5618,Jas 1:4,1,1,0,0
5619,Rev 2:7,1,1,1,0
5620,2Tim 2:5,1,1,1,0
5621,Gen 39:9,1,1,1,0
5622,Mark 1:22,1,1,0,0
5623,Matt 7:29,1,1,1,0
5624,Deut 18:19,1,1,1,0
5625,1Cor 11:31,1,1,1,0
5626,1Cor 3:23,1,1,1,1
5627,Heb 4:16,2,2,2,0
5628,Ps 116:15,1,1,1,0
5629,Ps 145:15,1,1,1,0
5630,1Tim 1:5,1,1,1,1
5631,Isa 8:3,1,1,1,0
5632,Ps 1:1,1,1,1,0
5633,Matt 1:23,2,2,1,0
5634,Acts 5:3,1,1,1,0
5635,Acts 5:4,1,1,0,0
5636,Wis 9:16,1,1,1,1
5637,1Cor 2:16,1,1,0,0
5638,2Macc 12:46,1,1,1,0
5639,Rom 7:15,1,1,0,0
5640,Luke 4:9,1,1,1,0
5641,Ps 91:11,1,1,0,0
5642,Luke 4:10,1,1,0,0
5643,1Pet 4:7,1,1,1,0
5644,Matt 24:13,2,2,2,2
5645,John 4:35,2,2,0,0
5646,John 1:22,1,0,0,0
5647,Eph 4:14,1,1,1,1
5648,Eph 4:11,1,1,0,0
5649,Gen 14:21,1,1,1,0
5650,Gen 15:1,1,1,1,0
5651,Gen 15:4,1,1,1,0
5652,Luke 13:3,1,1,1,0
5653,Jer 2:17,1,1,0,0
5654,Jer 2:19,2,2,1,0
5655,Jer 2:20,1,1,1,0
5656,Jer 7:8,1,1,1,0
5657,Jer 7:9,2,2,1,0
5658,Jer 16:11,2,2,0,0
5659,Judg 2:19,2,2,0,0
5660,Jer 7:28,2,2,2,2
5661,1Cor 15:14,3,3,0,0
5662,1Cor 15:19,1,1,0,0
5663,1Thess 4:13,3,0,0,0
5664,John 4:46,1,1,1,0
5665,Sir 40:1,1,1,1,0
5666,Tob 12:13,1,1,1,0
5667,Rom 5:4,1,1,1,1
5668,Rom 5:3,1,1,0,0
5669,Matt 24:42,1,1,1,1
5670,1Tim 5:13,1,1,1,1
5671,John 6:68,2,2,2,1
5672,John 1:13,2,2,2,1
5673,Heb 10:7,1,1,1,1
5674,Heb 10:5,1,1,0,0
5675,Heb 10:6,1,1,0,0
5676,John 3:4,1,1,0,0
5677,Sir 10:10,1,1,1,0
5678,Sir 10:15,1,1,1,0
5679,Mark 10:29,1,1,0,0
5680,Luke 18:29,1,1,0,0
5681,1Pet 1:17,1,1,0,0
5682,1Pet 1:16,1,1,1,0
5683,2Cor 11:14,1,1,1,0
5684,Luke 1:27,1,1,1,1
5685,Luke 1:26,1,1,0,0
5686,Luke 1:29,1,1,1,0
5687,Luke 1:34,1,1,1,0
5688,Isa 34:12,1,1,1,0
5689,Gal 2:11,1,1,1,1
5690,Acts 14:10,1,1,1,0
5691,Acts 6:9,1,1,1,0
5692,Acts 6:10,1,1,1,1
5693,Acts 7:54,1,1,0,0
5694,Mark 8:37,1,1,1,1
5695,John 11:42,1,1,0,0
5696,John 17:25,1,1,0,0
5697,Exod 29:32,1,1,1,0
5698,Num 10:35,1,1,1,0
5699,Acts 14:21,1,1,1,0
5700,John 3:36,1,1,1,1
5701,John 6:66,1,1,0,0
5702,Phil 1:21,2,2,2,2
5703,Ps 114:3,1,1,0,0
5704,Ps 114:1,1,1,1,1
5705,Ps 114:4,1,1,1,1
5706,Ps 114:6,1,1,0,0
5707,Jer 46:25,2,2,0,0
5708,Ps 18:31,1,1,1,0
5709,1Cor 8:3,1,1,1,1
5710,2John 1:10,1,1,1,0
5711,Heb 11:6,1,1,1,0
5712,2Kgs 21:8,1,1,0,0
5713,2Chr 33:8,1,1,0,0
5714,Rom 8:32,2,2,2,1
5715,Luke 7:37,1,1,1,1
5716,Luke 7:38,1,1,0,0
5717,Luke 7:47,1,1,1,0
5718,Luke 19:9,1,1,1,0
5719,Mic 4:7,1,1,0,0
5720,Acts 7:23,1,0,0,0
5721,John 17:10,1,1,0,0
5722,Mark 4:1,1,1,0,0
5723,Mark 4:2,1,1,1,0
5724,Matt 13:2,1,1,0,0
5725,Mark 4:36,1,1,0,0
5726,Mark 4:35,1,1,1,0
5727,Matt 8:24,1,1,1,0
5728,Mark 4:38,1,1,1,1
5729,1Kgs 17:20,1,1,1,0
5730,1Kgs 17:21,1,1,1,0
5731,Matt 24:24,1,1,1,0
5732,Luke 24:46,1,1,0,0
5733,Matt 16:21,1,1,0,0
5734,Matt 17:22,1,1,0,0
5735,1Cor 10:4,1,1,1,0
5736,Ps 111:5,1,1,1,0
5737,Ps 46:6,1,1,1,0
5738,Eph 5:26,1,1,0,0
5739,Tob 12:8,1,1,1,0
5740,Matt 17:20,1,1,1,1
5741,Tob 12:15,1,1,1,0
5742,Heb 10:23,1,1,1,1
5743,Phil 2:8,4,4,2,0
5744,Mark 13:19,1,1,0,0
5745,Luke 21:27,5,5,5,0
5746,Mark 13:26,3,3,0,0
5747,Ps 67:7,1,1,1,0
5748,Matt 6:2,1,1,0,0
5749,Matt 6:4,1,1,0,0
5750,Matt 6:18,1,1,0,0
5751,Ps 67:36,1,1,1,0
5752,Ps 150:1,1,1,1,0
5753,Ps 76:11,1,1,1,1
5754,Prov 24:16,1,1,1,0
5755,Luke 5:10,1,1,1,0
5756,Ps 26:2,1,1,1,0
5757,Luke 5:32,1,1,1,0
5758,Hab 2:8,1,0,0,0
5759,Hab 2:17,1,0,0,0
5760,Rev 13:6,1,1,1,0
5761,Dan 7:8,1,1,0,0
5762,Rev 14:9,1,1,1,0
5763,Hos 13:1,1,0,0,0
5764,Job 42:16,1,1,1,0
5765,1Cor 15:13,1,1,1,1
5766,Luke 10:41,1,1,1,0
5767,Rom 9:5,1,1,0,0
5768,John 16:5,1,1,0,0
5769,Luke 10:33,1,1,1,0
5770,1Cor 4:11,1,0,0,0
5771,Luke 24:25,1,1,1,0
5772,Heb 10:11,1,1,1,0
5773,Acts 2:7,1,1,1,0
5774,1Cor 15:42,1,1,0,0
5775,1Cor 15:43,1,1,1,1
5776,Eccl 1:15,1,1,1,1
5777,Sir 33:23,1,1,1,1
5778,Isa 40:10,1,1,1,1
5779,Isa 62:11,1,1,0,0
5780,Isa 40:11,1,1,0,0
5781,Ezek 34:14,1,1,1,0
5782,Ezek 39:27,1,1,1,0
5783,Ezek 38:23,1,1,0,0
5784,Ezek 6:7,1,1,0,0
5785,Ezek 6:10,1,1,0,0
5786,Ezek 6:13,1,1,0,0
5787,Ezek 7:4,1,1,0,0
5788,Ezek 7:27,1,1,0,0
5789,Ezek 11:10,1,1,0,0
5790,Ezek 11:12,1,1,0,0
5791,Ezek 12:15,1,1,0,0
5792,Ezek 13:14,1,1,0,0
5793,Ezek 13:21,1,1,0,0
5794,Ezek 13:23,1,1,0,0
5795,Ezek 14:8,1,1,0,0
5796,Ezek 15:7,1,1,0,0
5797,Ezek 20:38,1,1,0,0
5798,Ezek 25:5,1,1,0,0
5799,Ezek 25:11,1,1,1,0
5800,Ezek 25:17,1,1,0,0
5801,Ezek 26:6,1,1,0,0
5802,Ezek 28:23,1,1,0,0
5803,Ezek 29:9,1,1,0,0
5804,Ezek 29:21,1,1,0,0
5805,Ezek 30:8,1,1,0,0
5806,Ezek 30:19,1,1,1,0
5807,Ezek 30:25,1,1,0,0
5808,Ezek 30:26,1,1,0,0
5809,Ezek 32:15,1,1,0,0
5810,Ezek 33:29,1,1,0,0
5811,Ezek 34:27,1,1,0,0
5812,Ezek 35:15,1,1,0,0
5813,Ezek 36:11,1,1,0,0
5814,Ezek 36:38,1,1,0,0
5815,Ezek 37:13,1,1,0,0
5816,Ezek 39:6,1,1,0,0
5817,Ezek 20:26,1,1,0,0
5818,Bar 2:31,1,1,0,0
5819,Ezek 22:22,1,1,0,0
5820,Mal 1:11,1,1,0,0
5821,Hag 2:5,1,1,0,0
5822,Hag 2:8,1,1,0,0
5823,Hag 2:9,1,1,1,0
5824,Hag 2:10,1,0,0,0
5825,Hag 2:24,1,1,0,0
5826,Isa 14:22,1,1,0,0
5827,Isa 14:23,1,1,0,0
5828,Isa 17:3,1,1,0,0
5829,Isa 22:14,1,1,0,0
5830,Isa 45:13,1,1,0,0
5831,Mal 1:10,1,1,0,0
5832,Mal 1:13,1,1,0,0
5833,Mal 1:14,1,1,0,0
5834,Mal 2:4,1,1,0,0
5835,Mal 2:8,1,1,0,0
5836,Mal 2:16,1,1,0,0
5837,Mal 3:5,1,1,0,0
5838,Mal 3:7,1,1,0,0
5839,Mal 3:10,1,1,0,0
5840,Mal 3:11,1,1,0,0
5841,Mal 3:12,1,1,0,0
5842,Mal 4:1,1,1,0,0
5843,Mal 4:3,1,1,0,0
5844,Nah 2:13,1,1,0,0
5845,Zeph 2:9,1,1,0,0
5846,Zech 1:3,1,1,0,0
5847,Zech 1:16,1,1,0,0
5848,Zech 3:9,1,1,0,0
5849,Zech 3:10,1,1,0,0
5850,Zech 5:4,1,1,0,0
5851,Zech 7:13,1,1,0,0
5852,Zech 8:6,1,0,0,0
5853,Zech 8:11,1,1,0,0
5854,Zech 13:2,1,1,0,0
5855,Jer 8:3,1,1,0,0
5856,Jer 25:29,1,1,0,0
5857,Mal 3:1,1,1,0,0
5858,Nah 2:12,1,1,0,0
5859,Nah 3:5,1,1,0,0
5860,John 10:28,1,1,1,1
5861,John 10:27,1,1,1,0
5862,Luke 19:10,1,1,1,0
5863,Gen 42:21,1,1,0,0
5864,Sir 2:5,1,1,1,0
5865,Matt 6:34,1,1,1,1
5866,Sir 14:8,1,1,1,0
5867,John 13:9,1,1,0,0
5868,John 13:10,1,1,1,1
5869,John 13:8,1,1,0,0
5870,John 13:12,1,1,0,0
5871,John 13:13,1,1,1,0
5872,John 13:14,1,1,0,0
5873,Ps 41:10,1,1,1,0
5874,Mark 9:13,1,1,0,0
5875,Mark 14:24,1,1,0,0
5876,Matt 26:28,1,1,1,0
5877,Luke 22:33,1,1,1,0
5878,Luke 22:34,1,1,0,0
5879,1John 3:22,1,0,0,0
5880,John 14:30,1,1,1,0
5881,John 16:32,1,1,1,1
5882,Mark 14:28,1,1,1,1
5883,Matt 26:32,1,1,1,1
5884,Mark 16:7,1,1,0,0
5885,Mark 14:41,1,1,0,0
5886,Luke 12:6,1,1,1,0
5887,1John 3:16,1,1,1,0
5888,John 1:10,1,1,0,0
5889,Rom 7:18,1,1,0,0
5890,Mark 8:26,1,1,1,0
5891,2Cor 5:21,1,1,1,0
5892,Mark 16:1,1,1,1,0
5893,John 16:6,1,1,1,0
5894,Luke 12:19,2,2,0,0
